lon,lat,PINN_log_dep
-20,-88,6.479532
-19,-88,6.46945
-18,-88,6.459409
-17,-88,6.44938
-16,-88,6.439385
-15,-88,6.429408
-14,-88,6.4194527
-13,-88,6.4095235
-12,-88,6.3996205
-11,-88,6.3897357
-10,-88,6.3798847
-9,-88,6.3700542
-8,-88,6.360246
-7,-88,6.350475
-6,-88,6.3407125
-5,-88,6.330983
-4,-88,6.321283
-3,-88,6.3115973
-2,-88,6.3019524
-1,-88,6.2923346
0,-88,6.2827363
1,-88,6.273177
2,-88,6.2636275
3,-88,6.2541213
4,-88,6.244645
5,-88,6.235191
6,-88,6.225785
7,-88,6.2163963
8,-88,6.2070456
9,-88,6.197731
10,-88,6.188445
11,-88,6.1791987
12,-88,6.16999
13,-88,6.1608176
14,-88,6.151684
15,-88,6.1425967
16,-88,6.133544
17,-88,6.1245217
18,-88,6.1155615
19,-88,6.1066365
20,-88,6.097754
21,-88,6.088928
22,-88,6.0801506
23,-88,6.0714173
24,-88,6.062745
25,-88,6.054113
26,-88,6.045543
27,-88,6.0370283
28,-88,6.0285664
29,-88,6.0201674
30,-88,6.011833
31,-88,6.003556
32,-88,5.9953456
33,-88,5.9872036
34,-88,5.9791217
35,-88,5.97112
36,-88,5.963182
37,-88,5.955325
38,-88,5.9475384
39,-88,5.939831
40,-88,5.932198
41,-88,5.9246535
42,-88,5.917186
43,-88,5.909816
44,-88,5.9025207
45,-88,5.8953147
46,-88,5.8882084
47,-88,5.8811855
48,-88,5.874264
49,-88,5.8674407
50,-88,5.8607163
51,-88,5.8540874
52,-88,5.847569
53,-88,5.8411517
54,-88,5.834845
55,-88,5.8286486
56,-88,5.822564
57,-88,5.816589
58,-88,5.810741
59,-88,5.805
60,-88,5.7993836
61,-88,5.793892
62,-88,5.788522
63,-88,5.783276
64,-88,5.778149
65,-88,5.773166
66,-88,5.7683067
67,-88,5.763586
68,-88,5.7589946
69,-88,5.7545457
70,-88,5.7502255
71,-88,5.746054
72,-88,5.74202
73,-88,5.7381287
74,-88,5.7343884
75,-88,5.730781
76,-88,5.7273335
77,-88,5.724038
78,-88,5.7208753
79,-88,5.717877
80,-88,5.7150292
81,-88,5.7123437
82,-88,5.709798
83,-88,5.7074137
84,-88,5.705192
85,-88,5.70312
86,-88,5.701214
87,-88,5.699469
88,-88,5.6978765
89,-88,5.6964536
90,-88,5.6951904
91,-88,5.694084
92,-88,5.693152
93,-88,5.692377
94,-88,5.6917677
95,-88,5.691318
96,-88,5.6910324
97,-88,5.6909103
98,-88,5.690959
99,-88,5.6911726
100,-88,5.69155
101,-88,5.692088
102,-88,5.6927934
103,-88,5.69367
104,-88,5.694694
105,-88,5.695889
106,-88,5.697257
107,-88,5.698788
108,-88,5.700476
109,-88,5.7023287
110,-88,5.704336
111,-88,5.706508
112,-88,5.7088447
113,-88,5.71133
114,-88,5.713988
115,-88,5.716805
116,-88,5.719765
117,-88,5.7228985
118,-88,5.726181
119,-88,5.7296185
120,-88,5.7332106
121,-88,5.736957
122,-88,5.740854
123,-88,5.7449107
124,-88,5.7491074
125,-88,5.753461
126,-88,5.7579584
127,-88,5.7626066
128,-88,5.7673984
129,-88,5.772349
130,-88,5.7774305
131,-88,5.7826667
132,-88,5.788039
133,-88,5.7935524
134,-88,5.799221
135,-88,5.805011
136,-88,5.8109493
137,-88,5.817033
138,-88,5.823254
139,-88,5.8295975
140,-88,5.8360877
141,-88,5.842713
142,-88,5.8494716
143,-88,5.8563643
144,-88,5.863394
145,-88,5.8705587
146,-88,5.8778505
147,-88,5.8852763
148,-88,5.8928366
149,-88,5.900523
150,-88,5.9083333
151,-88,5.916283
152,-88,5.9243646
153,-88,5.9325686
154,-88,5.9409
155,-88,5.949362
156,-88,5.9579473
157,-88,5.9666615
158,-88,5.9755063
159,-88,5.98447
160,-88,5.9935646
161,-88,6.002781
162,-88,6.0121245
163,-88,6.0215864
164,-88,6.0311823
165,-88,6.040902
166,-88,6.050736
167,-88,6.0607066
168,-88,6.0707874
